ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806532.4855428,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,1,1,455,163502,39810,14018678,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,1,2,81941,82233,7024340,7049416,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,1,3,82156,82013,7043412,7029928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,3,1,82013,82156,7029928,7043412,1,0,0,0,0.0,0.0,0.0,0.0,0.0006091283981750513,0.0
1762806532.4855428,3,2,82508,81650,7073678,6998756,1,0,0,0,0.0,0.0,0.0,0.0,0.0006091692150245495,0.0
1762806533.4855576,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806533.4855576,2,1,520,168679,46068,14460816,0,0,0,0,6479.904214367559,3554747.453894105,0.006479904214367559,3.554747453894105,0.0,0.0
1762806533.4855576,2,2,84832,84541,7271980,7247128,1,0,0,0,1780485.680946298,1782277.6544574318,1.7804856809462979,1.7822776544574317,0.0005904128757239938,0.0
1762806533.4855576,2,3,84236,85118,7220330,7297194,0,0,0,0,1772565.7980176264,1788101.5683686163,1.7725657980176264,1.7881015683686163,0.0,0.0
1762806533.4855576,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806533.4855576,1,1,463,168681,40510,14462364,0,0,0,0,5599.917222292952,3549435.5324146724,0.005599917222292952,3.5494355324146722,0.0,0.0
1762806533.4855576,1,2,84541,84832,7247128,7271980,0,0,0,0,1782277.6544574318,1780485.680946298,1.7822776544574317,1.7804856809462979,0.0,0.0
1762806533.4855576,1,3,84755,84601,7266000,7251624,0,0,0,0,1780677.678108205,1773541.7835906546,1.780677678108205,1.7735417835906546,0.0,0.0
1762806533.4855576,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806533.4855576,3,1,84601,84755,7251624,7266000,1,0,0,0,1773541.7835906546,1780677.678108205,1.7735417835906546,1.780677678108205,0.0005904721415243628,0.0
1762806533.4855576,3,2,85118,84236,7297194,7220330,1,0,0,0,1788101.5683686163,1772565.7980176264,1.7881015683686163,1.7725657980176264,0.0005904791147537112,0.0
1762806534.485565,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,2,1,520,168679,46068,14460816,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,2,2,84832,84541,7271980,7247128,1,0,0,0,0.0,0.0,0.0,0.0,0.0005904128757239938,0.0
1762806534.485565,2,3,84236,85118,7220330,7297194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,1,1,463,168681,40510,14462364,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,1,2,84541,84832,7247128,7271980,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,1,3,84755,84601,7266000,7251624,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806534.485565,3,1,84601,84755,7251624,7266000,1,0,0,0,0.0,0.0,0.0,0.0,0.0005904721415243628,0.0
1762806534.485565,3,2,85118,84236,7297194,7220330,1,0,0,0,0.0,0.0,0.0,0.0,0.0005904791147537112,0.0
